listing_id,date
340912,2015-06-20
340912,2015-07-06
340912,2015-07-15
340912,2015-07-22
340912,2015-08-11
340912,2015-08-15
340912,2015-08-25
340912,2015-10-25
340912,2015-10-30
340912,2016-02-03
340912,2016-03-13
340912,2016-09-12
340912,2017-01-15
340912,2017-02-15
340912,2017-02-22
340912,2017-03-01
340912,2017-03-11
340912,2017-03-18
340912,2017-03-28
340912,2017-04-12
340912,2017-04-17
340912,2017-05-31
340912,2018-01-31
340912,2018-03-07
340912,2019-01-08
340912,2019-03-16
340912,2021-03-29
340912,2023-05-30
340912,2023-06-06
340912,2023-06-17
340912,2023-06-22
340912,2023-07-29
340912,2023-07-31
340912,2023-08-07
341143,2014-02-10
341143,2014-08-31
341143,2015-07-11
341779,2013-05-29
341779,2013-08-01
341779,2014-01-24
341779,2014-10-04
341779,2015-06-16
341779,2015-08-07
341779,2017-08-06
341779,2017-08-26
341779,2017-09-29
341779,2017-10-13
341779,2017-10-15
341779,2017-10-30
341779,2017-11-24
341779,2017-11-26
341779,2017-12-03
341779,2017-12-31
341779,2018-03-05
341779,2018-04-04
341779,2018-05-12
341779,2018-06-07
341779,2018-09-24
341779,2018-10-06
341779,2018-10-18
341779,2018-12-14
341779,2018-12-30
341779,2019-03-10
341779,2019-03-20
341779,2019-06-01
341779,2019-07-31
341779,2019-09-22
341779,2019-12-17
341779,2019-12-25
341779,2020-01-10
341779,2020-01-27
341779,2020-02-10
341779,2020-09-19
341779,2020-10-05
341779,2020-12-12
341779,2021-01-09
341779,2021-01-30
341779,2021-07-04
341779,2021-10-06
341779,2021-12-08
341779,2021-12-24
341779,2022-01-14
341779,2022-08-31
341779,2022-12-31
341779,2023-03-14
341779,2023-05-08
341779,2023-05-24
341779,2023-06-23
341779,2023-07-28
341779,2023-08-17
341779,2023-11-10
341779,2023-11-19
341779,2023-11-26
341779,2023-12-16
341779,2024-01-26
341779,2024-04-09
341779,2024-07-05
341779,2024-07-22
341779,2024-10-15
341779,2024-11-25
341779,2025-02-13
341779,2025-04-17
341779,2025-05-26
341779,2025-09-05
342003,2023-09-06
342003,2023-09-07
342003,2023-09-08
342003,2023-09-13
342003,2023-09-14
342003,2023-09-17
342003,2023-09-27
342003,2023-09-29
342003,2023-10-28
342003,2023-11-04
342003,2023-11-09
342003,2023-11-18
342003,2023-12-10
342003,2023-12-19
342003,2024-01-08
342003,2024-02-22
342003,2024-03-14
342003,2024-03-30
342003,2024-04-05
342003,2024-04-07
342003,2024-05-01
342003,2024-05-18
342003,2024-05-19
342003,2024-05-25
342003,2024-05-31
342003,2024-06-04
342003,2024-06-07
342003,2024-06-09
342003,2024-06-26
342003,2024-06-27
273941,2023-10-14
273941,2023-12-03
273941,2023-12-07
273941,2024-01-03
273941,2024-02-22
273941,2024-04-21
273941,2024-05-07
273941,2024-05-14
273941,2024-06-21
273941,2024-06-28
273941,2024-07-01
273941,2024-07-08
273941,2024-07-12
273941,2024-07-14
273941,2024-07-25
274740,2015-09-23
274740,2015-10-06
274740,2015-10-11
274740,2016-04-24
274740,2016-07-13
274740,2016-07-19
274740,2016-07-31
274740,2016-08-07
274740,2016-08-18
274740,2016-09-27
274740,2016-09-30
274740,2016-10-17
274740,2016-12-18
274740,2016-12-28
274740,2016-12-30
274740,2017-01-02
274740,2017-03-13
274740,2017-03-27
274740,2017-04-02
274740,2017-04-15
274740,2017-04-23
274740,2017-04-30
274740,2017-05-30
274740,2017-06-26
274740,2017-07-05
274740,2017-10-04
274740,2018-02-14
274740,2018-03-26
274740,2018-04-08
274740,2018-04-22
274740,2018-05-19
274740,2018-05-26
274740,2018-06-02
274740,2018-07-03
274740,2018-08-23
274740,2018-09-26
274740,2018-10-10
274740,2018-10-14
274740,2019-02-25
274740,2019-06-10
274740,2019-09-06
274740,2019-09-16
274740,2019-11-26
274740,2019-12-09
274740,2020-01-03
274740,2020-03-10
274740,2021-09-23
274740,2021-12-05
274740,2021-12-08
274740,2021-12-13
274740,2022-04-04
274740,2022-08-11
274740,2022-08-28
274740,2022-09-19
274740,2022-10-03
274740,2023-06-27
274740,2023-07-12
274740,2023-07-30
274740,2024-06-30
274740,2024-07-07
274740,2025-07-11
275140,2011-12-05
275140,2012-04-29
275140,2012-10-05
275140,2012-10-29
275140,2013-03-18
275140,2013-06-17
275140,2013-06-28
275140,2013-07-26
275140,2013-09-09
275140,2013-09-28
275140,2013-10-07
275140,2013-12-09
275140,2013-12-30
275140,2014-02-02
275140,2014-04-09
275140,2014-04-22
275140,2014-05-02
275140,2014-05-23
275140,2014-07-19
275140,2014-07-28
275140,2014-07-31
275140,2014-08-14
275140,2014-08-21
275140,2014-09-10
275140,2014-11-03
275140,2014-12-15
275140,2014-12-25
275140,2015-01-04
275140,2015-01-26
275140,2015-02-26
275140,2015-03-01
275140,2015-03-16
275140,2015-04-12
275140,2015-05-07
275140,2015-05-17
275140,2015-06-08
275140,2015-07-16
275140,2015-12-07
275140,2016-01-02
275140,2016-02-01
275140,2016-02-22
275140,2016-03-08
275140,2016-04-17
275140,2016-06-19
275140,2016-07-11
275140,2016-07-25
275140,2016-10-30
275140,2018-08-02
275140,2018-10-16
275140,2018-12-06
275140,2019-02-28
275140,2019-03-10
275140,2019-03-27
275140,2019-04-08
275140,2019-04-14
275140,2019-08-11
275140,2019-08-20
275140,2019-10-14
275140,2019-12-27
275140,2020-09-26
275140,2021-03-21
275140,2021-04-18
275140,2021-04-22
275140,2021-04-29
275140,2021-05-03
275140,2021-06-16
275140,2021-06-21
275140,2021-08-09
275140,2021-08-17
275140,2021-09-03
275140,2021-09-13
275140,2021-10-16
275140,2021-11-08
275140,2021-12-01
275140,2021-12-06
275140,2021-12-14
275140,2022-01-07
275140,2022-01-15
275140,2022-03-02
275140,2022-04-18
275140,2022-05-13
275140,2022-05-22
275140,2022-05-26
275140,2022-05-29
275140,2022-06-06
275140,2022-06-12
275140,2022-06-19
275140,2022-07-10
275140,2022-07-17
275140,2022-08-18
275140,2022-12-13
275140,2023-01-22
275140,2023-01-31
275140,2023-02-15
275140,2023-05-18
275140,2023-07-10
275140,2023-08-24
275140,2023-10-03
275140,2023-10-07
275140,2023-12-27
275140,2024-01-02
275140,2024-05-11
275140,2024-06-01
275140,2024-06-30
275140,2024-07-15
275140,2024-07-23
275140,2025-06-02
275140,2025-06-26
275140,2025-07-03
275140,2025-08-09
275140,2025-08-26
276082,2012-05-21
276082,2012-05-22
276082,2012-06-01
276082,2012-06-06
276082,2012-06-17
276082,2012-06-28
276082,2012-08-28
276082,2012-09-03
276082,2013-07-07
276082,2013-07-30
276082,2013-08-12
276082,2013-08-28
276082,2013-09-06
276082,2013-10-24
276082,2013-11-01
276082,2013-11-09
276082,2015-07-11
277580,2012-10-17
277580,2012-10-30
277580,2013-09-03
277580,2017-09-24
277580,2019-06-10
277580,2019-09-04
277580,2020-02-23
277580,2020-11-02
277580,2021-09-03
277580,2021-10-05
277580,2021-10-27
277580,2022-04-08
277580,2022-04-26
277580,2022-08-08
277580,2022-08-29
278559,2012-12-30
278559,2013-08-07
278559,2014-01-05
278559,2014-02-24
278559,2014-04-21
278559,2014-09-01
282198,2012-04-02
282198,2012-07-17
282198,2012-10-18
282198,2012-10-22
282198,2012-11-08
282198,2012-12-11
282198,2012-12-15
282198,2013-02-03
282198,2013-03-12
282198,2013-04-15
282198,2013-05-06
282198,2013-05-14
282198,2013-08-01
282198,2013-08-09
282198,2013-09-16
282198,2013-10-02
282198,2013-11-23
282198,2013-12-06
282198,2013-12-14
282198,2014-03-17
282198,2014-04-28
282198,2014-05-08
282198,2014-05-26
282198,2014-06-03
282198,2014-08-06
282198,2014-09-21
282198,2014-10-03
282198,2014-10-11
282198,2014-10-19
282198,2014-10-31
282198,2014-11-24
282198,2014-12-05
282198,2015-01-18
282198,2015-01-29
282198,2015-02-04
282198,2015-02-23
282198,2015-03-09
282198,2015-03-13
282198,2015-04-27
282198,2015-06-21
282198,2015-07-04
282198,2015-07-15
282198,2015-08-02
282198,2015-08-14
282198,2015-08-22
282198,2015-09-08
282198,2015-09-14
282198,2015-10-04
282198,2015-10-25
282198,2015-11-11
282198,2015-11-21
282198,2015-11-28
282198,2015-12-14
282198,2016-01-03
282198,2016-05-01
282198,2016-06-19
282198,2016-06-29
282198,2016-07-21
282198,2016-07-31
282198,2016-08-08
282198,2016-09-18
282198,2016-10-15
282198,2016-10-16
282198,2016-10-22
282198,2016-11-27
282198,2017-04-09
282198,2017-07-20
282198,2018-01-26
282198,2018-03-05
282198,2018-03-16
282198,2018-03-31
282198,2018-05-05
282198,2018-08-13
282198,2019-03-08
282198,2019-07-15
282198,2020-04-25
282198,2024-09-28
282198,2024-11-14
282198,2025-05-11
282198,2025-05-27
282198,2025-07-13
282198,2025-07-29
282198,2025-08-20
282198,2025-08-25
283569,2013-08-13
283569,2013-08-17
283569,2014-11-10
283569,2014-12-01
283569,2015-05-28
283569,2015-09-29
283569,2015-12-01
283569,2016-02-27
283569,2017-03-20
283569,2017-04-16
283569,2017-04-23
283569,2017-04-30
283569,2017-07-29
283569,2017-09-16
283569,2020-09-15
283569,2020-12-28
283569,2021-02-28
283569,2021-10-11
283569,2022-01-02
283569,2022-01-25
283569,2022-03-19
283569,2022-04-30
283569,2022-08-30
